Unnamed: 0,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
1346,12,Desktop,0,0,Pay on Delivery,Female,0,1,Beauty & Fitness,4,0,1.0,1,0.0,3,113.0,0.0
872,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
361,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
449,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1125,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1069,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1660,5,Desktop,0,0,Mips,Male,0,1,Home Appliances,3,0,1.0,1,0.0,1,162.0,0.0
1393,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,2.0,1,0.0,1,108.0,0.0
159,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2202,1,Desktop,0,0,Mips,Female,0,1,Electronics,3,0,2.0,0,0.0,2,58.0,0.0
1757,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,1,0.0,2,142.0,0.0
2169,2,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,71.0,0.0
2014,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,2.0,0,0.0,4,75.0,0.0
855,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
2133,2,Desktop,0,0,Mips,Male,0,1,Electronics,2,0,1.0,0,0.0,1,78.0,0.0
436,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
244,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
318,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
397,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1588,5,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,4.0,0,0.0,4,176.0,0.0
307,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1264,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,114.0,0.0
1035,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
2226,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,53.0,0.0
140,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1980,3,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,2.0,0,0.0,1,108.0,0.0
1604,5,Desktop,0,0,Mips,Male,0,1,Electronics,1,0,1.0,1,0.0,1,171.0,0.0
1486,9,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,4,68.0,0.0
927,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
762,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1052,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
2036,3,Desktop,0,0,No Payment Information Required,Male,0,1,Electronics,3,0,1.0,0,0.0,1,99.0,0.0
700,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
75,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
161,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1845,4,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,0,0.0,1,125.0,0.0
821,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
108,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
232,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
613,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1582,5,Desktop,0,0,Pay Now,Female,0,1,Others,1,0,2.0,1,0.0,1,51.0,0.0
2217,1,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,0,0.0,1,55.0,0.0
677,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
644,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
761,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1567,5,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,181.0,0.0
1681,5,Desktop,0,0,Pay Now,Male,0,1,Electronics,4,0,1.0,0,0.0,1,158.0,0.0
1046,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
379,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1679,5,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,1.0,1,0.0,1,158.0,0.0
346,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
224,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
155,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
389,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
596,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
867,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
2302,1,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,1.0,1,0.0,1,36.0,0.0
880,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
467,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
744,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1629,5,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,167.0,0.0
849,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1330,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,0.0,1,0.0,1,141.0,0.0
629,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1460,11,Desktop,0,0,Mips,Male,0,1,Home Appliances,1,0,1.0,1,0.0,1,127.0,0.0
2208,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,2.0,1,0.0,1,57.0,0.0
1247,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,141.0,0.0
1305,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,0,0.0,7,136.0,0.0
2213,1,Desktop,0,0,Pay on Delivery,Female,0,1,Others,3,0,1.0,1,0.0,1,56.0,0.0
1039,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
873,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
14,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1110,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
504,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1995,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,2.0,1,0.0,1,104.0,85971.0
352,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2092,2,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,2,0,1.0,0,0.0,1,79.0,0.0
344,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
688,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1510,8,Desktop,0,0,Bank Transfer Payment,Male,0,1,Others,3,0,1.0,1,0.0,2,80.0,0.0
592,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
151,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
693,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2164,2,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,71.0,0.0
601,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1672,5,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,5,0,1.0,1,0.0,1,159.0,0.0
2196,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,1,0.0,2,61.0,0.0
281,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1060,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
2180,2,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,4,0,1.0,0,0.0,4,66.0,12989.0
1970,3,Desktop,0,0,No Payment Information Required,Female,0,1,Electronics,3,0,2.0,1,0.0,4,110.0,1852.0
634,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1183,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,125.0,0.0
1889,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,5,0,2.0,1,0.0,1,120.0,0.0
2019,3,Desktop,0,0,No Payment Information Required,Female,0,1,Electronics,4,0,1.0,0,0.0,1,100.0,0.0
1690,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,155.0,0.0
1517,8,Desktop,0,0,Mips,Female,0,1,Others,5,0,2.0,1,0.0,2,36.0,0.0
1169,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
238,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1469,10,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,2,65.0,0.0
192,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1774,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,2,0,1.0,1,0.0,1,140.0,0.0
2306,1,Desktop,0,0,Installment,Female,0,1,Others,5,0,2.0,0,0.0,1,35.0,0.0
620,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2165,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,71.0,0.0
911,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
84,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1087,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
311,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
212,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2260,1,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,1.0,1,0.0,1,47.0,0.0
2089,2,Desktop,0,0,Mips,Female,0,1,Electronics,2,0,1.0,0,0.0,1,85.0,0.0
2254,1,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,48.0,0.0
1025,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1881,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,121.0,0.0
1682,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Others,3,0,2.0,1,0.0,4,157.0,5989.0
1321,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,2.0,1,0.0,3,136.0,0.0
226,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
2002,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,4,0,1.0,0,0.0,1,103.0,0.0
1322,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,126.0,0.0
651,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
546,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2162,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,71.0,0.0
1897,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,1,0.0,4,119.0,9989.0
2185,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,1,0.0,1,64.0,0.0
1445,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,3,74.0,0.0
2264,1,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,2.0,1,0.0,1,46.0,0.0
2142,2,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,3,76.0,8989.0
401,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1857,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,1.0,0,0.0,1,124.0,0.0
2060,3,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,1,0.0,3,91.0,0.0
1632,5,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,6,146.0,0.0
1921,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,116.0,0.0
1609,5,Desktop,0,0,Pay Now,Male,0,1,Others,3,0,2.0,0,0.0,1,140.0,0.0
2299,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,2,36.0,0.0
1886,3,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,120.0,0.0
1808,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,1.0,1,0.0,4,132.0,9989.0
1541,6,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,1,0.0,2,162.0,0.0
3,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2283,1,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,2.0,1,0.0,1,40.0,0.0
1664,5,Desktop,0,0,Installment,Male,0,1,Home Appliances,5,0,2.0,0,0.0,2,161.0,0.0
803,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
815,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1122,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
72,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1072,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,1.0,0,0.0,0,0.0,0.0
800,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
157,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
2201,1,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1.0,0,0.0,1,59.0,0.0
1086,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,2.0,0,0.0,1,282.5,0.0
418,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1538,7,Desktop,0,0,Mips,Female,0,1,Others,4,0,1.0,0,0.0,2,71.0,0.0
1607,5,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,0,0.0,6,70.0,0.0
1882,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,121.0,0.0
2079,2,Desktop,0,0,No Payment Information Required,Female,0,1,Electronics,5,0,1.0,1,0.0,5,88.0,3990.0
1983,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,0,0.0,1,108.0,0.0
1686,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,2,156.0,0.0
1929,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,115.0,0.0
890,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,0.0,1,0.0,1,202.0,0.0
1228,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,105.0,0.0
1957,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,0,0.0,1,113.0,0.0
210,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1290,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,78.0,0.0
1402,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,78.0,0.0
167,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1324,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,3.0,0,0.0,1,119.0,0.0
2095,2,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,85.0,0.0
1725,4,Desktop,0,0,Pay Now,Male,0,1,Electronics,5,0,0.0,1,0.0,1,145.0,0.0
1313,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,1,0.0,2,134.0,0.0
2103,2,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,1.0,0,0.0,2,83.0,0.0
1603,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,1,0,1.0,1,0.0,3,171.0,0.0
412,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
860,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2154,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,3,73.0,7989.0
791,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1398,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,3.0,0,0.0,1,112.0,0.0
1084,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
668,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
324,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1903,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,118.0,0.0
173,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1370,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,2.0,1,0.0,5,117.0,0.0
1771,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,141.0,0.0
1996,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,104.0,0.0
2294,1,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,2.0,0,0.0,7,35.0,0.0
17,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1276,12,Desktop,0,0,Mips,Female,0,1,Others,5,0,1.0,0,0.0,1,155.0,0.0
678,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
2070,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,1,0.0,3,91.0,79472.0
1880,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,2.0,1,0.0,1,121.0,0.0
1073,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1599,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,1,0,2.0,0,0.0,3,172.0,0.0
487,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1658,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,5,0,1.0,1,0.0,1,162.0,0.0
1863,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,2.0,0,0.0,1,123.0,0.0
12,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1650,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,5.0,1,0.0,5,163.0,0.0
486,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
2220,1,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,0,0.0,3,54.0,0.0
456,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1713,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,1,0.0,4,151.0,9989.0
1053,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1132,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
894,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1716,4,Desktop,0,0,Installment,Female,0,1,Others,5,0,1.0,0,0.0,1,151.0,0.0
182,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1490,9,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,1,0.0,4,138.0,13989.0
1416,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,2,57.0,0.0
1458,11,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,0,0.0,2,67.0,0.0
2234,1,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,0,0.0,1,51.0,0.0
262,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1641,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,4,165.0,0.0
2114,2,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,1.0,1,0.0,1,81.0,0.0
1549,6,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,2,0,2.0,1,0.0,1,182.0,0.0
980,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
735,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
571,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1270,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,127.0,0.0
1390,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,0.0,0,0.0,1,102.0,0.0
2323,0,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,29.0,0.0
49,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
850,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
772,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
317,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2193,1,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,61.0,0.0
1890,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,4,119.0,7989.0
1427,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,28.0,0.0
2163,2,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,3.0,1,0.0,1,71.0,0.0
570,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2020,3,Desktop,0,0,Pay Now,Male,0,1,Electronics,5,0,1.0,1,0.0,1,99.0,0.0
2170,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2.0,1,0.0,2,65.0,0.0
1935,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,114.0,0.0
1675,5,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,0,0.0,1,159.0,0.0
1467,11,Desktop,0,0,Installment,Male,0,1,Others,4,0,1.0,0,0.0,2,40.0,0.0
1792,4,Desktop,0,0,Mips,Female,0,1,Electronics,1,0,0.0,1,0.0,1,136.0,0.0
1574,5,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,2.0,1,0.0,1,179.0,0.0
1037,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
249,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1157,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
2316,1,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,0,0.0,3,33.0,0.0
767,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
142,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1063,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1495,9,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,2.0,1,0.0,2,57.0,0.0
560,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
2221,1,Desktop,0,0,Installment,Female,0,1,Others,4,0,1.0,0,0.0,2,32.0,0.0
289,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
118,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
